brand_name,variant,corpus,raw_count,category,query_type,is_fictional,familiarity_tier,query_string
Seagate,SEAGATE,RedPajama,3481,all,brand_only,False,high,SEAGATE
Seagate,seagate,RedPajama,9523,all,brand_only,False,high,seagate
Seagate,Seagate+SSD,RedPajama,517,external_ssds,brand_category,False,high,Seagate SSD
Seagate,Seagate+review,RedPajama,3,all,context_review,False,high,Seagate review
Seagate,Seagate+best,RedPajama,3,all,context_best,False,high,Seagate best
Seagate,Seagate+vs,RedPajama,38,all,context_vs,False,high,Seagate vs
Seagate,Seagate,Dolma,955150,all,brand_only,False,high,Seagate
Seagate,SEAGATE,Dolma,6266,all,brand_only,False,high,SEAGATE
Seagate,seagate,Dolma,80491,all,brand_only,False,high,seagate
Seagate,Seagate+SSD,Dolma,1554,external_ssds,brand_category,False,high,Seagate SSD
Seagate,Seagate+review,Dolma,18,all,context_review,False,high,Seagate review
Seagate,Seagate+best,Dolma,17,all,context_best,False,high,Seagate best
Seagate,Seagate+vs,Dolma,399,all,context_vs,False,high,Seagate vs
Seagate,Seagate,Pile,66014,all,brand_only,False,high,Seagate
Seagate,SEAGATE,Pile,807,all,brand_only,False,high,SEAGATE
Seagate,seagate,Pile,5779,all,brand_only,False,high,seagate
Seagate,Seagate+SSD,Pile,131,external_ssds,brand_category,False,high,Seagate SSD
Seagate,Seagate+review,Pile,0,all,context_review,False,high,Seagate review
Seagate,Seagate+best,Pile,1,all,context_best,False,high,Seagate best
Seagate,Seagate+vs,Pile,2,all,context_vs,False,high,Seagate vs
Seagate,Seagate,C4,98742,all,brand_only,False,high,Seagate
Seagate,SEAGATE,C4,1056,all,brand_only,False,high,SEAGATE
Seagate,seagate,C4,5941,all,brand_only,False,high,seagate
Seagate,Seagate+SSD,C4,99,external_ssds,brand_category,False,high,Seagate SSD
Seagate,Seagate+review,C4,1,all,context_review,False,high,Seagate review
Seagate,Seagate+best,C4,3,all,context_best,False,high,Seagate best
Seagate,Seagate+vs,C4,7,all,context_vs,False,high,Seagate vs
Sony,Sony,RedPajama,14280996,all,brand_only,False,high,Sony
Sony,SONY,RedPajama,262644,all,brand_only,False,high,SONY
Sony,sony,RedPajama,331566,all,brand_only,False,high,sony
Sony,Sony+camera,RedPajama,19199,cameras,brand_category,False,high,Sony camera
Sony,Sony+headphones,RedPajama,6846,headphones,brand_category,False,high,Sony headphones
Sony,Sony+speaker,RedPajama,703,portable_speakers,brand_category,False,high,Sony speaker
Sony,Sony+TV,RedPajama,87161,tvs,brand_category,False,high,Sony TV
Sony,Sony+earbuds,RedPajama,983,wireless_earbuds,brand_category,False,high,Sony earbuds
Sony,Sony+review,RedPajama,190,all,context_review,False,high,Sony review
Sony,Sony+best,RedPajama,409,all,context_best,False,high,Sony best
Sony,Sony+vs,RedPajama,2681,all,context_vs,False,high,Sony vs
Sony,Sony,Dolma,25084979,all,brand_only,False,high,Sony
Sony,SONY,Dolma,473940,all,brand_only,False,high,SONY
Sony,sony,Dolma,1384300,all,brand_only,False,high,sony
Sony,Sony+camera,Dolma,62126,cameras,brand_category,False,high,Sony camera
Sony,Sony+headphones,Dolma,25814,headphones,brand_category,False,high,Sony headphones
Sony,Sony+speaker,Dolma,3110,portable_speakers,brand_category,False,high,Sony speaker
Sony,Sony+TV,Dolma,173749,tvs,brand_category,False,high,Sony TV
Sony,Sony+earbuds,Dolma,4471,wireless_earbuds,brand_category,False,high,Sony earbuds
Sony,Sony+review,Dolma,537,all,context_review,False,high,Sony review
Sony,Sony+best,Dolma,590,all,context_best,False,high,Sony best
Sony,Sony+vs,Dolma,5048,all,context_vs,False,high,Sony vs
Sony,Sony,Pile,1640202,all,brand_only,False,high,Sony
Sony,SONY,Pile,32767,all,brand_only,False,high,SONY
Sony,sony,Pile,53501,all,brand_only,False,high,sony
Sony,Sony+camera,Pile,2576,cameras,brand_category,False,high,Sony camera
Sony,Sony+headphones,Pile,662,headphones,brand_category,False,high,Sony headphones
Sony,Sony+speaker,Pile,104,portable_speakers,brand_category,False,high,Sony speaker
Sony,Sony+TV,Pile,7860,tvs,brand_category,False,high,Sony TV
Sony,Sony+earbuds,Pile,110,wireless_earbuds,brand_category,False,high,Sony earbuds
Sony,Sony+review,Pile,18,all,context_review,False,high,Sony review
Sony,Sony+best,Pile,29,all,context_best,False,high,Sony best
Sony,Sony+vs,Pile,287,all,context_vs,False,high,Sony vs
Sony,Sony,C4,2316339,all,brand_only,False,high,Sony
Sony,SONY,C4,75787,all,brand_only,False,high,SONY
Sony,sony,C4,131473,all,brand_only,False,high,sony
Sony,Sony+camera,C4,5716,cameras,brand_category,False,high,Sony camera
Sony,Sony+headphones,C4,1381,headphones,brand_category,False,high,Sony headphones
Sony,Sony+speaker,C4,204,portable_speakers,brand_category,False,high,Sony speaker
Sony,Sony+TV,C4,14674,tvs,brand_category,False,high,Sony TV
Sony,Sony+earbuds,C4,167,wireless_earbuds,brand_category,False,high,Sony earbuds
Sony,Sony+review,C4,43,all,context_review,False,high,Sony review
Sony,Sony+best,C4,37,all,context_best,False,high,Sony best
Sony,Sony+vs,C4,301,all,context_vs,False,high,Sony vs
The North Face,The North Face,RedPajama,164204,all,brand_only,False,high,The North Face
The North Face,North Face,RedPajama,328664,all,brand_only,False,high,North Face
The North Face,TNF,RedPajama,1683610,all,brand_only,False,high,TNF
The North Face,the north face,RedPajama,56531,all,brand_only,False,high,the north face
The North Face,The North Face+backpack,RedPajama,125,backpacks,brand_category,False,high,The North Face backpack
The North Face,The North Face+review,RedPajama,0,all,context_review,False,high,The North Face review
The North Face,The North Face+best,RedPajama,1,all,context_best,False,high,The North Face best
The North Face,The North Face+vs,RedPajama,42,all,context_vs,False,high,The North Face vs
The North Face,The North Face,Dolma,321764,all,brand_only,False,high,The North Face
The North Face,North Face,Dolma,663386,all,brand_only,False,high,North Face
The North Face,TNF,Dolma,5218411,all,brand_only,False,high,TNF
The North Face,the north face,Dolma,92410,all,brand_only,False,high,the north face
The North Face,The North Face+backpack,Dolma,693,backpacks,brand_category,False,high,The North Face backpack
The North Face,The North Face+review,Dolma,4,all,context_review,False,high,The North Face review
The North Face,The North Face+best,Dolma,2,all,context_best,False,high,The North Face best
The North Face,The North Face+vs,Dolma,107,all,context_vs,False,high,The North Face vs
The North Face,The North Face,Pile,13862,all,brand_only,False,high,The North Face
The North Face,North Face,Pile,36534,all,brand_only,False,high,North Face
The North Face,TNF,Pile,3011484,all,brand_only,False,high,TNF
The North Face,the north face,Pile,10766,all,brand_only,False,high,the north face
The North Face,The North Face+backpack,Pile,21,backpacks,brand_category,False,high,The North Face backpack
The North Face,The North Face+review,Pile,0,all,context_review,False,high,The North Face review
The North Face,The North Face+best,Pile,0,all,context_best,False,high,The North Face best
The North Face,The North Face+vs,Pile,2,all,context_vs,False,high,The North Face vs
The North Face,The North Face,C4,44918,all,brand_only,False,high,The North Face
The North Face,North Face,C4,83975,all,brand_only,False,high,North Face
The North Face,TNF,C4,187083,all,brand_only,False,high,TNF
The North Face,the north face,C4,12558,all,brand_only,False,high,the north face
The North Face,The North Face+backpack,C4,53,backpacks,brand_category,False,high,The North Face backpack
The North Face,The North Face+review,C4,0,all,context_review,False,high,The North Face review
The North Face,The North Face+best,C4,1,all,context_best,False,high,The North Face best
The North Face,The North Face+vs,C4,18,all,context_vs,False,high,The North Face vs
Vitamix,Vitamix,RedPajama,100719,all,brand_only,False,high,Vitamix
Vitamix,vitamix,RedPajama,9837,all,brand_only,False,high,vitamix
Vitamix,VITAMIX,RedPajama,489,all,brand_only,False,high,VITAMIX
Vitamix,Vitamix+blender,RedPajama,6433,blenders,brand_category,False,high,Vitamix blender
Vitamix,Vitamix+review,RedPajama,42,all,context_review,False,high,Vitamix review
Vitamix,Vitamix+best,RedPajama,9,all,context_best,False,high,Vitamix best
Vitamix,Vitamix+vs,RedPajama,187,all,context_vs,False,high,Vitamix vs
Vitamix,Vitamix,Dolma,569816,all,brand_only,False,high,Vitamix
Vitamix,vitamix,Dolma,64671,all,brand_only,False,high,vitamix
Vitamix,VITAMIX,Dolma,2438,all,brand_only,False,high,VITAMIX
Vitamix,Vitamix+blender,Dolma,36140,blenders,brand_category,False,high,Vitamix blender
Vitamix,Vitamix+review,Dolma,263,all,context_review,False,high,Vitamix review
Vitamix,Vitamix+best,Dolma,60,all,context_best,False,high,Vitamix best
Vitamix,Vitamix+vs,Dolma,1264,all,context_vs,False,high,Vitamix vs
Vitamix,Vitamix,Pile,21718,all,brand_only,False,high,Vitamix
Vitamix,vitamix,Pile,1615,all,brand_only,False,high,vitamix
Vitamix,VITAMIX,Pile,204,all,brand_only,False,high,VITAMIX
Vitamix,Vitamix+blender,Pile,1244,blenders,brand_category,False,high,Vitamix blender
Vitamix,Vitamix+review,Pile,13,all,context_review,False,high,Vitamix review
Vitamix,Vitamix+best,Pile,3,all,context_best,False,high,Vitamix best
Vitamix,Vitamix+vs,Pile,40,all,context_vs,False,high,Vitamix vs
Vitamix,Vitamix,C4,63330,all,brand_only,False,high,Vitamix
Vitamix,vitamix,C4,8835,all,brand_only,False,high,vitamix
Vitamix,VITAMIX,C4,397,all,brand_only,False,high,VITAMIX
Vitamix,Vitamix+blender,C4,3825,blenders,brand_category,False,high,Vitamix blender
Vitamix,Vitamix+review,C4,36,all,context_review,False,high,Vitamix review
Vitamix,Vitamix+best,C4,9,all,context_best,False,high,Vitamix best
Vitamix,Vitamix+vs,C4,136,all,context_vs,False,high,Vitamix vs
Western Digital,Western Digital,RedPajama,223157,all,brand_only,False,high,Western Digital
Western Digital,WD,RedPajama,1646595,all,brand_only,False,high,WD
Western Digital,western digital,RedPajama,4357,all,brand_only,False,high,western digital
Western Digital,Western Digital+SSD,RedPajama,519,external_ssds,brand_category,False,high,Western Digital SSD
Western Digital,Western Digital+review,RedPajama,2,all,context_review,False,high,Western Digital review
Western Digital,Western Digital+best,RedPajama,0,all,context_best,False,high,Western Digital best
Western Digital,Western Digital+vs,RedPajama,16,all,context_vs,False,high,Western Digital vs
Western Digital,Western Digital,Dolma,492936,all,brand_only,False,high,Western Digital
Western Digital,WD,Dolma,4616309,all,brand_only,False,high,WD
Western Digital,western digital,Dolma,39508,all,brand_only,False,high,western digital
Western Digital,Western Digital+SSD,Dolma,1514,external_ssds,brand_category,False,high,Western Digital SSD
Western Digital,Western Digital+review,Dolma,12,all,context_review,False,high,Western Digital review
Western Digital,Western Digital+best,Dolma,10,all,context_best,False,high,Western Digital best
Western Digital,Western Digital+vs,Dolma,108,all,context_vs,False,high,Western Digital vs
Western Digital,Western Digital,Pile,30351,all,brand_only,False,high,Western Digital
Western Digital,WD,Pile,714170,all,brand_only,False,high,WD
Western Digital,western digital,Pile,1784,all,brand_only,False,high,western digital
Western Digital,Western Digital+SSD,Pile,51,external_ssds,brand_category,False,high,Western Digital SSD
Western Digital,Western Digital+review,Pile,0,all,context_review,False,high,Western Digital review
Western Digital,Western Digital+best,Pile,0,all,context_best,False,high,Western Digital best
Western Digital,Western Digital+vs,Pile,0,all,context_vs,False,high,Western Digital vs
Western Digital,Western Digital,C4,54725,all,brand_only,False,high,Western Digital
Western Digital,WD,C4,341328,all,brand_only,False,high,WD
Western Digital,western digital,C4,2286,all,brand_only,False,high,western digital
Western Digital,Western Digital+SSD,C4,100,external_ssds,brand_category,False,high,Western Digital SSD
Western Digital,Western Digital+review,C4,0,all,context_review,False,high,Western Digital review
Western Digital,Western Digital+best,C4,0,all,context_best,False,high,Western Digital best
Western Digital,Western Digital+vs,C4,0,all,context_vs,False,high,Western Digital vs
Yeti,Yeti,RedPajama,519944,all,brand_only,False,high,Yeti
Yeti,YETI,RedPajama,60438,all,brand_only,False,high,YETI
Yeti,yeti,RedPajama,129330,all,brand_only,False,high,yeti
Yeti,Yeti+water bottle,RedPajama,72,water_bottles,brand_category,False,high,Yeti water bottle
Yeti,Yeti+review,RedPajama,104,all,context_review,False,high,Yeti review
Yeti,Yeti+best,RedPajama,13,all,context_best,False,high,Yeti best
Yeti,Yeti+vs,RedPajama,463,all,context_vs,False,high,Yeti vs
Yeti,Yeti,Dolma,1118966,all,brand_only,False,high,Yeti
Yeti,YETI,Dolma,133304,all,brand_only,False,high,YETI
Yeti,yeti,Dolma,310427,all,brand_only,False,high,yeti
Yeti,Yeti+water bottle,Dolma,566,water_bottles,brand_category,False,high,Yeti water bottle
Yeti,Yeti+review,Dolma,351,all,context_review,False,high,Yeti review
Yeti,Yeti+best,Dolma,42,all,context_best,False,high,Yeti best
Yeti,Yeti+vs,Dolma,1301,all,context_vs,False,high,Yeti vs
Yeti,Yeti,Pile,63232,all,brand_only,False,high,Yeti
Yeti,YETI,Pile,5155,all,brand_only,False,high,YETI
Yeti,yeti,Pile,28018,all,brand_only,False,high,yeti
Yeti,Yeti+water bottle,Pile,2,water_bottles,brand_category,False,high,Yeti water bottle
Yeti,Yeti+review,Pile,3,all,context_review,False,high,Yeti review
Yeti,Yeti+best,Pile,3,all,context_best,False,high,Yeti best
Yeti,Yeti+vs,Pile,36,all,context_vs,False,high,Yeti vs
Yeti,Yeti,C4,104307,all,brand_only,False,high,Yeti
Yeti,YETI,C4,15184,all,brand_only,False,high,YETI
Yeti,yeti,C4,24235,all,brand_only,False,high,yeti
Yeti,Yeti+water bottle,C4,29,water_bottles,brand_category,False,high,Yeti water bottle
Yeti,Yeti+review,C4,23,all,context_review,False,high,Yeti review
Yeti,Yeti+best,C4,7,all,context_best,False,high,Yeti best
Yeti,Yeti+vs,C4,99,all,context_vs,False,high,Yeti vs
iRobot,iRobot,RedPajama,153138,all,brand_only,False,high,iRobot
iRobot,Irobot,RedPajama,2723,all,brand_only,False,high,Irobot
iRobot,iRobot Roomba,RedPajama,20709,all,brand_only,False,high,iRobot Roomba
iRobot,Roomba,RedPajama,214559,all,brand_only,False,high,Roomba
iRobot,iRobot+robot vacuum,RedPajama,27,robot_vacuums,brand_category,False,high,iRobot robot vacuum
iRobot,iRobot+review,RedPajama,22,all,context_review,False,high,iRobot review
iRobot,iRobot+best,RedPajama,2,all,context_best,False,high,iRobot best
iRobot,iRobot+vs,RedPajama,31,all,context_vs,False,high,iRobot vs
iRobot,iRobot,Dolma,340719,all,brand_only,False,high,iRobot
iRobot,Irobot,Dolma,8154,all,brand_only,False,high,Irobot
iRobot,iRobot Roomba,Dolma,74706,all,brand_only,False,high,iRobot Roomba
iRobot,Roomba,Dolma,682388,all,brand_only,False,high,Roomba
iRobot,iRobot+robot vacuum,Dolma,243,robot_vacuums,brand_category,False,high,iRobot robot vacuum
iRobot,iRobot+review,Dolma,42,all,context_review,False,high,iRobot review
iRobot,iRobot+best,Dolma,15,all,context_best,False,high,iRobot best
iRobot,iRobot+vs,Dolma,61,all,context_vs,False,high,iRobot vs
iRobot,iRobot,Pile,16367,all,brand_only,False,high,iRobot
iRobot,Irobot,Pile,267,all,brand_only,False,high,Irobot
iRobot,iRobot Roomba,Pile,1722,all,brand_only,False,high,iRobot Roomba
iRobot,Roomba,Pile,28008,all,brand_only,False,high,Roomba
iRobot,iRobot+robot vacuum,Pile,4,robot_vacuums,brand_category,False,high,iRobot robot vacuum
iRobot,iRobot+review,Pile,1,all,context_review,False,high,iRobot review
iRobot,iRobot+best,Pile,0,all,context_best,False,high,iRobot best
iRobot,iRobot+vs,Pile,5,all,context_vs,False,high,iRobot vs
iRobot,iRobot,C4,29040,all,brand_only,False,high,iRobot
iRobot,Irobot,C4,731,all,brand_only,False,high,Irobot
iRobot,iRobot Roomba,C4,5376,all,brand_only,False,high,iRobot Roomba
iRobot,Roomba,C4,53713,all,brand_only,False,high,Roomba
iRobot,iRobot+robot vacuum,C4,9,robot_vacuums,brand_category,False,high,iRobot robot vacuum
iRobot,iRobot+review,C4,12,all,context_review,False,high,iRobot review
iRobot,iRobot+best,C4,2,all,context_best,False,high,iRobot best
iRobot,iRobot+vs,C4,8,all,context_vs,False,high,iRobot vs
ASICS,ASICS,RedPajama,115340,all,brand_only,False,medium,ASICS
ASICS,Asics,RedPajama,138693,all,brand_only,False,medium,Asics
ASICS,asics,RedPajama,19631,all,brand_only,False,medium,asics
ASICS,ASICS+running shoes,RedPajama,382,running_shoes,brand_category,False,medium,ASICS running shoes
ASICS,ASICS+review,RedPajama,1,all,context_review,False,medium,ASICS review
ASICS,ASICS+best,RedPajama,9,all,context_best,False,medium,ASICS best
ASICS,ASICS+vs,RedPajama,3,all,context_vs,False,medium,ASICS vs
ASICS,ASICS,Dolma,256157,all,brand_only,False,medium,ASICS
ASICS,Asics,Dolma,331860,all,brand_only,False,medium,Asics
ASICS,asics,Dolma,90554,all,brand_only,False,medium,asics
ASICS,ASICS+running shoes,Dolma,1994,running_shoes,brand_category,False,medium,ASICS running shoes
ASICS,ASICS+review,Dolma,11,all,context_review,False,medium,ASICS review
ASICS,ASICS+best,Dolma,88,all,context_best,False,medium,ASICS best
ASICS,ASICS+vs,Dolma,44,all,context_vs,False,medium,ASICS vs
ASICS,ASICS,Pile,9864,all,brand_only,False,medium,ASICS
ASICS,Asics,Pile,13657,all,brand_only,False,medium,Asics
ASICS,asics,Pile,9587,all,brand_only,False,medium,asics
ASICS,ASICS+running shoes,Pile,30,running_shoes,brand_category,False,medium,ASICS running shoes
ASICS,ASICS+review,Pile,0,all,context_review,False,medium,ASICS review
ASICS,ASICS+best,Pile,0,all,context_best,False,medium,ASICS best
ASICS,ASICS+vs,Pile,0,all,context_vs,False,medium,ASICS vs
ASICS,ASICS,C4,46483,all,brand_only,False,medium,ASICS
ASICS,Asics,C4,59038,all,brand_only,False,medium,Asics
ASICS,asics,C4,10697,all,brand_only,False,medium,asics
ASICS,ASICS+running shoes,C4,191,running_shoes,brand_category,False,medium,ASICS running shoes
ASICS,ASICS+review,C4,1,all,context_review,False,medium,ASICS review
ASICS,ASICS+best,C4,7,all,context_best,False,medium,ASICS best
ASICS,ASICS+vs,C4,1,all,context_vs,False,medium,ASICS vs
ASUS,ASUS,RedPajama,660649,all,brand_only,False,medium,ASUS
ASUS,Asus,RedPajama,1007789,all,brand_only,False,medium,Asus
ASUS,asus,RedPajama,82965,all,brand_only,False,medium,asus
ASUS,ASUS+laptop,RedPajama,4554,laptops,brand_category,False,medium,ASUS laptop
ASUS,ASUS+monitor,RedPajama,529,monitors,brand_category,False,medium,ASUS monitor
ASUS,ASUS+router,RedPajama,1914,wireless_routers,brand_category,False,medium,ASUS router
ASUS,ASUS+review,RedPajama,12,all,context_review,False,medium,ASUS review
ASUS,ASUS+best,RedPajama,22,all,context_best,False,medium,ASUS best
ASUS,ASUS+vs,RedPajama,77,all,context_vs,False,medium,ASUS vs
ASUS,ASUS,Dolma,2250744,all,brand_only,False,medium,ASUS
ASUS,Asus,Dolma,3251949,all,brand_only,False,medium,Asus
ASUS,asus,Dolma,698411,all,brand_only,False,medium,asus
ASUS,ASUS+laptop,Dolma,24867,laptops,brand_category,False,medium,ASUS laptop
ASUS,ASUS+monitor,Dolma,3894,monitors,brand_category,False,medium,ASUS monitor
ASUS,ASUS+router,Dolma,13827,wireless_routers,brand_category,False,medium,ASUS router
ASUS,ASUS+review,Dolma,53,all,context_review,False,medium,ASUS review
ASUS,ASUS+best,Dolma,87,all,context_best,False,medium,ASUS best
ASUS,ASUS+vs,Dolma,401,all,context_vs,False,medium,ASUS vs
ASUS,ASUS,Pile,129616,all,brand_only,False,medium,ASUS
ASUS,Asus,Pile,154957,all,brand_only,False,medium,Asus
ASUS,asus,Pile,52075,all,brand_only,False,medium,asus
ASUS,ASUS+laptop,Pile,1117,laptops,brand_category,False,medium,ASUS laptop
ASUS,ASUS+monitor,Pile,155,monitors,brand_category,False,medium,ASUS monitor
ASUS,ASUS+router,Pile,377,wireless_routers,brand_category,False,medium,ASUS router
ASUS,ASUS+review,Pile,2,all,context_review,False,medium,ASUS review
ASUS,ASUS+best,Pile,4,all,context_best,False,medium,ASUS best
ASUS,ASUS+vs,Pile,10,all,context_vs,False,medium,ASUS vs
ASUS,ASUS,C4,256048,all,brand_only,False,medium,ASUS
ASUS,Asus,C4,348819,all,brand_only,False,medium,Asus
ASUS,asus,C4,55082,all,brand_only,False,medium,asus
ASUS,ASUS+laptop,C4,2423,laptops,brand_category,False,medium,ASUS laptop
ASUS,ASUS+monitor,C4,234,monitors,brand_category,False,medium,ASUS monitor
ASUS,ASUS+router,C4,1031,wireless_routers,brand_category,False,medium,ASUS router
ASUS,ASUS+review,C4,1,all,context_review,False,medium,ASUS review
ASUS,ASUS+best,C4,4,all,context_best,False,medium,ASUS best
ASUS,ASUS+vs,C4,20,all,context_vs,False,medium,ASUS vs
Acer,Acer,RedPajama,1176744,all,brand_only,False,medium,Acer
Acer,ACER,RedPajama,116629,all,brand_only,False,medium,ACER
Acer,acer,RedPajama,188326,all,brand_only,False,medium,acer
Acer,Acer+laptop,RedPajama,11202,laptops,brand_category,False,medium,Acer laptop
Acer,Acer+review,RedPajama,30,all,context_review,False,medium,Acer review
Acer,Acer+best,RedPajama,17,all,context_best,False,medium,Acer best
Acer,Acer+vs,RedPajama,95,all,context_vs,False,medium,Acer vs
Acer,Acer,Dolma,3033019,all,brand_only,False,medium,Acer
Acer,ACER,Dolma,176582,all,brand_only,False,medium,ACER
Acer,acer,Dolma,712473,all,brand_only,False,medium,acer
Acer,Acer+laptop,Dolma,51223,laptops,brand_category,False,medium,Acer laptop
Acer,Acer+review,Dolma,88,all,context_review,False,medium,Acer review
Acer,Acer+best,Dolma,92,all,context_best,False,medium,Acer best
Acer,Acer+vs,Dolma,581,all,context_vs,False,medium,Acer vs
Acer,Acer,Pile,176756,all,brand_only,False,medium,Acer
Acer,ACER,Pile,18450,all,brand_only,False,medium,ACER
Acer,acer,Pile,132105,all,brand_only,False,medium,acer
Acer,Acer+laptop,Pile,2497,laptops,brand_category,False,medium,Acer laptop
Acer,Acer+review,Pile,7,all,context_review,False,medium,Acer review
Acer,Acer+best,Pile,2,all,context_best,False,medium,Acer best
Acer,Acer+vs,Pile,22,all,context_vs,False,medium,Acer vs
Acer,Acer,C4,387865,all,brand_only,False,medium,Acer
Acer,ACER,C4,41832,all,brand_only,False,medium,ACER
Acer,acer,C4,56453,all,brand_only,False,medium,acer
Acer,Acer+laptop,C4,6435,laptops,brand_category,False,medium,Acer laptop
Acer,Acer+review,C4,7,all,context_review,False,medium,Acer review
Acer,Acer+best,C4,13,all,context_best,False,medium,Acer best
Acer,Acer+vs,C4,16,all,context_vs,False,medium,Acer vs
AeroPress,AeroPress,RedPajama,19632,all,brand_only,False,medium,AeroPress
AeroPress,Aeropress,RedPajama,20985,all,brand_only,False,medium,Aeropress
AeroPress,aeropress,RedPajama,4056,all,brand_only,False,medium,aeropress
AeroPress,Aero Press,RedPajama,403,all,brand_only,False,medium,Aero Press
AeroPress,AeroPress+coffee,RedPajama,993,coffee_makers,brand_category,False,medium,AeroPress coffee
AeroPress,AeroPress+review,RedPajama,6,all,context_review,False,medium,AeroPress review
AeroPress,AeroPress+best,RedPajama,0,all,context_best,False,medium,AeroPress best
AeroPress,AeroPress+vs,RedPajama,54,all,context_vs,False,medium,AeroPress vs
AeroPress,AeroPress,Dolma,113685,all,brand_only,False,medium,AeroPress
AeroPress,Aeropress,Dolma,137486,all,brand_only,False,medium,Aeropress
AeroPress,aeropress,Dolma,39946,all,brand_only,False,medium,aeropress
AeroPress,Aero Press,Dolma,1939,all,brand_only,False,medium,Aero Press
AeroPress,AeroPress+coffee,Dolma,6063,coffee_makers,brand_category,False,medium,AeroPress coffee
AeroPress,AeroPress+review,Dolma,74,all,context_review,False,medium,AeroPress review
AeroPress,AeroPress+best,Dolma,20,all,context_best,False,medium,AeroPress best
AeroPress,AeroPress+vs,Dolma,456,all,context_vs,False,medium,AeroPress vs
AeroPress,AeroPress,Pile,3564,all,brand_only,False,medium,AeroPress
AeroPress,Aeropress,Pile,4289,all,brand_only,False,medium,Aeropress
AeroPress,aeropress,Pile,1077,all,brand_only,False,medium,aeropress
AeroPress,Aero Press,Pile,57,all,brand_only,False,medium,Aero Press
AeroPress,AeroPress+coffee,Pile,154,coffee_makers,brand_category,False,medium,AeroPress coffee
AeroPress,AeroPress+review,Pile,0,all,context_review,False,medium,AeroPress review
AeroPress,AeroPress+best,Pile,0,all,context_best,False,medium,AeroPress best
AeroPress,AeroPress+vs,Pile,5,all,context_vs,False,medium,AeroPress vs
AeroPress,AeroPress,C4,7834,all,brand_only,False,medium,AeroPress
AeroPress,Aeropress,C4,10692,all,brand_only,False,medium,Aeropress
AeroPress,aeropress,C4,2671,all,brand_only,False,medium,aeropress
AeroPress,Aero Press,C4,209,all,brand_only,False,medium,Aero Press
AeroPress,AeroPress+coffee,C4,460,coffee_makers,brand_category,False,medium,AeroPress coffee
AeroPress,AeroPress+review,C4,6,all,context_review,False,medium,AeroPress review
AeroPress,AeroPress+best,C4,0,all,context_best,False,medium,AeroPress best
AeroPress,AeroPress+vs,C4,15,all,context_vs,False,medium,AeroPress vs
Amazon,Amazon Fire,RedPajama,418974,all,brand_only,False,medium,Amazon Fire
Amazon,Amazon tablet,RedPajama,4988,all,brand_only,False,medium,Amazon tablet
Amazon,Fire HD,RedPajama,162569,all,brand_only,False,medium,Fire HD
Amazon,Amazon Fire+tablet,RedPajama,5490,tablets,brand_category,False,medium,Amazon Fire tablet
Amazon,Amazon Fire+review,RedPajama,33,all,context_review,False,medium,Amazon Fire review
Amazon,Amazon Fire+best,RedPajama,0,all,context_best,False,medium,Amazon Fire best
Amazon,Amazon Fire+vs,RedPajama,34,all,context_vs,False,medium,Amazon Fire vs
Amazon,Amazon Fire,Dolma,675769,all,brand_only,False,medium,Amazon Fire
Amazon,Amazon tablet,Dolma,12280,all,brand_only,False,medium,Amazon tablet
Amazon,Fire HD,Dolma,345674,all,brand_only,False,medium,Fire HD
Amazon,Amazon Fire+tablet,Dolma,13381,tablets,brand_category,False,medium,Amazon Fire tablet
Amazon,Amazon Fire+review,Dolma,31,all,context_review,False,medium,Amazon Fire review
Amazon,Amazon Fire+best,Dolma,4,all,context_best,False,medium,Amazon Fire best
Amazon,Amazon Fire+vs,Dolma,52,all,context_vs,False,medium,Amazon Fire vs
Amazon,Amazon Fire,Pile,27189,all,brand_only,False,medium,Amazon Fire
Amazon,Amazon tablet,Pile,803,all,brand_only,False,medium,Amazon tablet
Amazon,Fire HD,Pile,21065,all,brand_only,False,medium,Fire HD
Amazon,Amazon Fire+tablet,Pile,343,tablets,brand_category,False,medium,Amazon Fire tablet
Amazon,Amazon Fire+review,Pile,2,all,context_review,False,medium,Amazon Fire review
Amazon,Amazon Fire+best,Pile,0,all,context_best,False,medium,Amazon Fire best
Amazon,Amazon Fire+vs,Pile,1,all,context_vs,False,medium,Amazon Fire vs
Amazon,Amazon Fire,C4,58443,all,brand_only,False,medium,Amazon Fire
Amazon,Amazon tablet,C4,1172,all,brand_only,False,medium,Amazon tablet
Amazon,Fire HD,C4,45983,all,brand_only,False,medium,Fire HD
Amazon,Amazon Fire+tablet,C4,1318,tablets,brand_category,False,medium,Amazon Fire tablet
Amazon,Amazon Fire+review,C4,6,all,context_review,False,medium,Amazon Fire review
Amazon,Amazon Fire+best,C4,0,all,context_best,False,medium,Amazon Fire best
Amazon,Amazon Fire+vs,C4,4,all,context_vs,False,medium,Amazon Fire vs
Audio-Technica,Audio-Technica,RedPajama,77835,all,brand_only,False,medium,Audio-Technica
Audio-Technica,Audio Technica,RedPajama,32226,all,brand_only,False,medium,Audio Technica
Audio-Technica,audio-technica,RedPajama,1809,all,brand_only,False,medium,audio-technica
Audio-Technica,AudioTechnica,RedPajama,834,all,brand_only,False,medium,AudioTechnica
Audio-Technica,Audio-Technica+headphones,RedPajama,845,headphones,brand_category,False,medium,Audio-Technica headphones
